model_name,seconds,code_name,caracteristcs,length
meta-llama/Meta-Llama-3.1-8B-Instruct,35.218668699264526,2EHW,3,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,35.27281665802002,KTQE,12,150
meta-llama/Meta-Llama-3.1-8B-Instruct,35.1009418964386,PLGE,10,22
meta-llama/Meta-Llama-3.1-8B-Instruct,35.01251840591431,NVUE,4,46
meta-llama/Meta-Llama-3.1-8B-Instruct,4.989085912704468,EBQV,4,30
meta-llama/Meta-Llama-3.1-8B-Instruct,34.61121082305908,PAR1,2,49
meta-llama/Meta-Llama-3.1-8B-Instruct,34.84174633026123,U9QA,1,35
meta-llama/Meta-Llama-3.1-8B-Instruct,35.01778697967529,PNFP,12,54
meta-llama/Meta-Llama-3.1-8B-Instruct,34.946638107299805,3VRY,14,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,34.863296031951904,A9EF,8,68
meta-llama/Meta-Llama-3.1-8B-Instruct,34.663195848464966,GC6F,8,108
meta-llama/Meta-Llama-3.1-8B-Instruct,34.68830132484436,0RWL,4,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,34.82729148864746,EY7C,6,80
meta-llama/Meta-Llama-3.1-8B-Instruct,5.545856714248657,SPNR,9,40
meta-llama/Meta-Llama-3.1-8B-Instruct,34.632965087890625,3J44,14,20
meta-llama/Meta-Llama-3.1-8B-Instruct,35.111703872680664,TSB1,12,179
meta-llama/Meta-Llama-3.1-8B-Instruct,34.672778367996216,3XAO,2,43
meta-llama/Meta-Llama-3.1-8B-Instruct,34.865041971206665,N0T5,12,100
meta-llama/Meta-Llama-3.1-8B-Instruct,34.64755296707153,5DPK,7,100
meta-llama/Meta-Llama-3.1-8B-Instruct,34.511038303375244,PZM4,2,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,34.908411741256714,8ECK,10,49
meta-llama/Meta-Llama-3.1-8B-Instruct,35.17379665374756,UB6X,12,25
meta-llama/Meta-Llama-3.1-8B-Instruct,2.653676748275757,JZD9,13,25
meta-llama/Meta-Llama-3.1-8B-Instruct,73.8947684764862,TIPZ,1,30
meta-llama/Meta-Llama-3.1-8B-Instruct,73.74652433395386,173B,1,39
meta-llama/Meta-Llama-3.1-8B-Instruct,9.907355070114136,RDQ2,6,48
meta-llama/Meta-Llama-3.1-8B-Instruct,74.07800483703613,6TFW,12,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,6.336146354675293,U7LH,1,37
meta-llama/Meta-Llama-3.1-8B-Instruct,73.98261499404907,5XLE,10,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,73.52555727958679,NIR6,2,59
meta-llama/Meta-Llama-3.1-8B-Instruct,73.11272954940796,OV4D,8,117
meta-llama/Meta-Llama-3.1-8B-Instruct,73.30083465576172,NKP7,6,52
meta-llama/Meta-Llama-3.1-8B-Instruct,73.87605261802673,0FIZ,3,30
meta-llama/Meta-Llama-3.1-8B-Instruct,73.77592945098877,MWXC,2,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,74.05319619178772,3YGS,7,279
meta-llama/Meta-Llama-3.1-8B-Instruct,74.03800082206726,Q1MM,9,19
meta-llama/Meta-Llama-3.1-8B-Instruct,73.69565534591675,4C28,1,54
meta-llama/Meta-Llama-3.1-8B-Instruct,73.95679020881653,974D,10,31
meta-llama/Meta-Llama-3.1-8B-Instruct,73.5348162651062,AY61,8,90
meta-llama/Meta-Llama-3.1-8B-Instruct,73.61317682266235,LS3V,4,38
meta-llama/Meta-Llama-3.1-8B-Instruct,73.67460107803345,WFJH,7,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,74.0937135219574,HSRT,12,22
meta-llama/Meta-Llama-3.1-8B-Instruct,73.50740146636963,51Z0,8,217
meta-llama/Meta-Llama-3.1-8B-Instruct,151.5792317390442,F3KE,6,85
meta-llama/Meta-Llama-3.1-8B-Instruct,151.76227927207947,TC7F,12,25
meta-llama/Meta-Llama-3.1-8B-Instruct,152.0810923576355,QTLW,13,19
meta-llama/Meta-Llama-3.1-8B-Instruct,152.07392048835754,9ZZ0,7,79
meta-llama/Meta-Llama-3.1-8B-Instruct,151.36822199821472,2Z5R,14,191
meta-llama/Meta-Llama-3.1-8B-Instruct,152.3332130908966,07DF,5,61
meta-llama/Meta-Llama-3.1-8B-Instruct,152.02965140342712,TVHH,10,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,151.89645218849182,39KN,8,59
meta-llama/Meta-Llama-3.1-8B-Instruct,152.330482006073,D2BG,3,32
meta-llama/Meta-Llama-3.1-8B-Instruct,151.64579701423645,2OTN,7,175
meta-llama/Meta-Llama-3.1-8B-Instruct,151.9703917503357,OC76,1,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,152.2503981590271,L9VL,9,577
meta-llama/Meta-Llama-3.1-8B-Instruct,151.6936218738556,U3BB,13,369
meta-llama/Meta-Llama-3.1-8B-Instruct,151.9114580154419,PNTR,2,19
meta-llama/Meta-Llama-3.1-8B-Instruct,151.5583348274231,8CZG,12,53
meta-llama/Meta-Llama-3.1-8B-Instruct,151.12898325920105,E1VC,6,70
meta-llama/Meta-Llama-3.1-8B-Instruct,152.04041123390198,BW3F,13,53
meta-llama/Meta-Llama-3.1-8B-Instruct,152.17717170715332,UJKL,11,148
meta-llama/Meta-Llama-3.1-8B-Instruct,152.48097825050354,TH1A,13,218
meta-llama/Meta-Llama-3.1-8B-Instruct,152.25661778450012,67SM,10,29
meta-llama/Meta-Llama-3.1-8B-Instruct,308.41536045074463,6WJ4,12,321
meta-llama/Meta-Llama-3.1-8B-Instruct,307.72502160072327,H8MP,1,88
meta-llama/Meta-Llama-3.1-8B-Instruct,308.376193523407,ECFN,4,48
meta-llama/Meta-Llama-3.1-8B-Instruct,308.3954863548279,6RY7,13,48
meta-llama/Meta-Llama-3.1-8B-Instruct,308.21238231658936,ND2I,9,57
meta-llama/Meta-Llama-3.1-8B-Instruct,309.2477796077728,L19L,7,117
meta-llama/Meta-Llama-3.1-8B-Instruct,308.1058497428894,4VIA,6,51
meta-llama/Meta-Llama-3.1-8B-Instruct,309.72984766960144,7ICH,13,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,3.0014052391052246,4VSR,14,21
meta-llama/Meta-Llama-3.1-8B-Instruct,35.842445850372314,XOVT,10,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,35.83573293685913,3720,9,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,35.91194462776184,ZIU9,4,14
meta-llama/Meta-Llama-3.1-8B-Instruct,35.4979784488678,EVFW,3,26
meta-llama/Meta-Llama-3.1-8B-Instruct,35.86579918861389,8DKS,1,33
meta-llama/Meta-Llama-3.1-8B-Instruct,36.480900049209595,YZXU,10,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,36.18885064125061,FUY8,7,83
meta-llama/Meta-Llama-3.1-8B-Instruct,35.85485005378723,D6RX,4,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,6.021524429321289,RI8U,4,35
meta-llama/Meta-Llama-3.1-8B-Instruct,35.958592653274536,O1G3,6,96
meta-llama/Meta-Llama-3.1-8B-Instruct,35.828022718429565,JWNN,4,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,36.06021308898926,PNQ4,1,48
meta-llama/Meta-Llama-3.1-8B-Instruct,36.40287446975708,1SH2,10,175
meta-llama/Meta-Llama-3.1-8B-Instruct,36.512288331985474,I6TV,12,16
meta-llama/Meta-Llama-3.1-8B-Instruct,5.555840015411377,XHZC,4,33
meta-llama/Meta-Llama-3.1-8B-Instruct,36.37241578102112,1IHQ,12,97
meta-llama/Meta-Llama-3.1-8B-Instruct,36.15797400474548,L31R,6,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,36.17411828041077,WE86,1,59
meta-llama/Meta-Llama-3.1-8B-Instruct,5.672598838806152,2UTM,2,49
meta-llama/Meta-Llama-3.1-8B-Instruct,36.564260482788086,KI6Q,13,60
meta-llama/Meta-Llama-3.1-8B-Instruct,15.494147539138794,13TH,13,59
meta-llama/Meta-Llama-3.1-8B-Instruct,76.55810403823853,0997,1,41
meta-llama/Meta-Llama-3.1-8B-Instruct,76.92544984817505,I7E5,11,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,77.34408617019653,4NJK,7,166
meta-llama/Meta-Llama-3.1-8B-Instruct,5.92501163482666,LK8A,2,41
meta-llama/Meta-Llama-3.1-8B-Instruct,77.56826591491699,9G6Z,1,29
meta-llama/Meta-Llama-3.1-8B-Instruct,77.91593861579895,WBLI,9,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,77.84145021438599,N2U3,3,35
meta-llama/Meta-Llama-3.1-8B-Instruct,14.699264526367188,Y4ED,14,29
meta-llama/Meta-Llama-3.1-8B-Instruct,77.73537921905518,78OR,8,14
meta-llama/Meta-Llama-3.1-8B-Instruct,77.85038828849792,CRGI,13,15
meta-llama/Meta-Llama-3.1-8B-Instruct,77.65997862815857,D258,9,76
meta-llama/Meta-Llama-3.1-8B-Instruct,77.00077843666077,XC0W,2,243
meta-llama/Meta-Llama-3.1-8B-Instruct,77.54030966758728,75KC,12,22
meta-llama/Meta-Llama-3.1-8B-Instruct,5.592216730117798,47BD,5,63
meta-llama/Meta-Llama-3.1-8B-Instruct,77.4277126789093,BSLV,9,-1
meta-llama/Meta-Llama-3.1-8B-Instruct,77.35992693901062,8QTH,3,33
meta-llama/Meta-Llama-3.1-8B-Instruct,77.15887260437012,6TAA,1,37
meta-llama/Meta-Llama-3.1-8B-Instruct,8.068645238876343,TP78,4,35